"run","NLToroidal","NRLoop","manip","NWSym","numPlayers","network","strat","randomSeed","NRSym","memorySize","NWDegree","networkPresent","stopTime","NWBeta","NRDensity","breakTies"
2440,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272601241,"true",5,4,"false",500,0.437,0.5,"true"
2455,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272601586,"true",5,4,"false",500,0.452,0.5,"true"
2470,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272602010,"true",5,4,"false",500,0.467,0.5,"true"
2485,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272602572,"true",5,4,"false",500,0.482,0.5,"true"
2500,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272602866,"true",5,4,"false",500,0.497,0.5,"true"
2515,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272603302,"true",5,4,"false",500,0.512,0.5,"true"
2530,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272603666,"true",5,4,"false",500,0.527,0.5,"true"
2545,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272604142,"true",5,4,"false",500,0.542,0.5,"true"
2560,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272604646,"true",5,4,"false",500,0.557,0.5,"true"
2575,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272605252,"true",5,4,"false",500,0.572,0.5,"true"
2590,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272605833,"true",5,4,"false",500,0.587,0.5,"true"
2605,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272606388,"true",5,4,"false",500,0.602,0.5,"true"
2620,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272607057,"true",5,4,"false",500,0.617,0.5,"true"
2635,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272607495,"true",5,4,"false",500,0.632,0.5,"true"
2650,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272607773,"true",5,4,"false",500,0.647,0.5,"true"
2665,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272608159,"true",5,4,"false",500,0.662,0.5,"true"
2680,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272608563,"true",5,4,"false",500,0.677,0.5,"true"
2695,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272608933,"true",5,4,"false",500,0.692,0.5,"true"
2710,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272609351,"true",5,4,"false",500,0.707,0.5,"true"
2725,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272609579,"true",5,4,"false",500,0.722,0.5,"true"
2740,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272609947,"true",5,4,"false",500,0.737,0.5,"true"
2755,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272610315,"true",5,4,"false",500,0.752,0.5,"true"
2770,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272610546,"true",5,4,"false",500,0.767,0.5,"true"
2785,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272610756,"true",5,4,"false",500,0.782,0.5,"true"
2800,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272611031,"true",5,4,"false",500,0.797,0.5,"true"
2815,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272611260,"true",5,4,"false",500,0.812,0.5,"true"
2830,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272611515,"true",5,4,"false",500,0.827,0.5,"true"
2845,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272611852,"true",5,4,"false",500,0.842,0.5,"true"
2860,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272612064,"true",5,4,"false",500,0.857,0.5,"true"
2875,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272612264,"true",5,4,"false",500,0.872,0.5,"true"
2890,"true","false","FREE_BOX","true",2,"WATTS","PRICE",1272612519,"true",5,4,"false",500,0.887,0.5,"true"
