"run","NLToroidal","NRLoop","manip","NWSym","numPlayers","network","strat","randomSeed","NRSym","memorySize","NWDegree","networkPresent","stopTime","NWBeta","NRDensity","breakTies"
162,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271658966,"true",5,4,"false",500,0.161,0.5,"true"
177,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271659142,"true",5,4,"false",500,0.176,0.5,"true"
192,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271659473,"true",5,4,"false",500,0.191,0.5,"true"
207,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271659794,"true",5,4,"false",500,0.206,0.5,"true"
222,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271660058,"true",5,4,"false",500,0.221,0.5,"true"
237,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271660344,"true",5,4,"false",500,0.236,0.5,"true"
252,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271660585,"true",5,4,"false",500,0.251,0.5,"true"
267,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271660774,"true",5,4,"false",500,0.266,0.5,"true"
282,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271661004,"true",5,4,"false",500,0.281,0.5,"true"
297,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271661230,"true",5,4,"false",500,0.296,0.5,"true"
312,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271661460,"true",5,4,"false",500,0.311,0.5,"true"
327,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271661672,"true",5,4,"false",500,0.326,0.5,"true"
342,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271661914,"true",5,4,"false",500,0.341,0.5,"true"
357,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271662168,"true",5,4,"false",500,0.356,0.5,"true"
372,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271662381,"true",5,4,"false",500,0.371,0.5,"true"
387,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271662678,"true",5,4,"false",500,0.386,0.5,"true"
402,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271663049,"true",5,4,"false",500,0.401,0.5,"true"
417,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271663264,"true",5,4,"false",500,0.416,0.5,"true"
432,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271663520,"true",5,4,"false",500,0.431,0.5,"true"
447,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271663818,"true",5,4,"false",500,0.446,0.5,"true"
462,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271664034,"true",5,4,"false",500,0.461,0.5,"true"
477,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271664521,"true",5,4,"false",500,0.476,0.5,"true"
492,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271664776,"true",5,4,"false",500,0.491,0.5,"true"
507,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271665056,"true",5,4,"false",500,0.506,0.5,"true"
522,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271665277,"true",5,4,"false",500,0.521,0.5,"true"
537,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271665582,"true",5,4,"false",500,0.536,0.5,"true"
552,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271665813,"true",5,4,"false",500,0.551,0.5,"true"
567,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271666048,"true",5,4,"false",500,0.566,0.5,"true"
582,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271666282,"true",5,4,"false",500,0.581,0.5,"true"
597,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271666580,"true",5,4,"false",500,0.596,0.5,"true"
612,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271666894,"true",5,4,"false",500,0.611,0.5,"true"
627,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271667198,"true",5,4,"false",500,0.626,0.5,"true"
642,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271667439,"true",5,4,"false",500,0.641,0.5,"true"
657,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271667699,"true",5,4,"false",500,0.656,0.5,"true"
672,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271667900,"true",5,4,"false",500,0.671,0.5,"true"
687,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271668206,"true",5,4,"false",500,0.686,0.5,"true"
702,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271668386,"true",5,4,"false",500,0.701,0.5,"true"
717,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271668765,"true",5,4,"false",500,0.716,0.5,"true"
732,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271669059,"true",5,4,"false",500,0.731,0.5,"true"
747,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271669264,"true",5,4,"false",500,0.746,0.5,"true"
762,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271669563,"true",5,4,"false",500,0.761,0.5,"true"
777,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271669741,"true",5,4,"false",500,0.776,0.5,"true"
792,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271669942,"true",5,4,"false",500,0.791,0.5,"true"
807,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271670207,"true",5,4,"false",500,0.806,0.5,"true"
822,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271670427,"true",5,4,"false",500,0.821,0.5,"true"
837,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271670828,"true",5,4,"false",500,0.836,0.5,"true"
852,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271671145,"true",5,4,"false",500,0.851,0.5,"true"
867,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271671407,"true",5,4,"false",500,0.866,0.5,"true"
882,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271671714,"true",5,4,"false",500,0.881,0.5,"true"
897,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271671956,"true",5,4,"false",500,0.896,0.5,"true"
912,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271672208,"true",5,4,"false",500,0.911,0.5,"true"
927,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271672511,"true",5,4,"false",500,0.926,0.5,"true"
942,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271672847,"true",5,4,"false",500,0.941,0.5,"true"
957,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271673153,"true",5,4,"false",500,0.956,0.5,"true"
972,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271673329,"true",5,4,"false",500,0.971,0.5,"true"
987,"true","false","FREE_BOX","true",1,"WATTS","ALWAYS_BUY",1271673641,"true",5,4,"false",500,0.986,0.5,"true"
1002,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271673949,"true",5,4,"false",500,0.0,0.5,"true"
1017,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271674313,"true",5,4,"false",500,0.015,0.5,"true"
1032,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271674523,"true",5,4,"false",500,0.03,0.5,"true"
1047,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271674818,"true",5,4,"false",500,0.045,0.5,"true"
1062,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271675097,"true",5,4,"false",500,0.06,0.5,"true"
1077,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271675353,"true",5,4,"false",500,0.075,0.5,"true"
1092,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271675629,"true",5,4,"false",500,0.09,0.5,"true"
1107,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271676046,"true",5,4,"false",500,0.105,0.5,"true"
1122,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271676476,"true",5,4,"false",500,0.12,0.5,"true"
1137,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271676661,"true",5,4,"false",500,0.135,0.5,"true"
1152,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271676872,"true",5,4,"false",500,0.15,0.5,"true"
1167,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271677128,"true",5,4,"false",500,0.165,0.5,"true"
1182,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271677469,"true",5,4,"false",500,0.18,0.5,"true"
1197,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271677734,"true",5,4,"false",500,0.195,0.5,"true"
1212,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271678038,"true",5,4,"false",500,0.21,0.5,"true"
1227,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271678361,"true",5,4,"false",500,0.225,0.5,"true"
1242,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271678667,"true",5,4,"false",500,0.24,0.5,"true"
1257,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271678939,"true",5,4,"false",500,0.255,0.5,"true"
1272,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271679196,"true",5,4,"false",500,0.27,0.5,"true"
1287,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271679463,"true",5,4,"false",500,0.285,0.5,"true"
1302,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271679677,"true",5,4,"false",500,0.3,0.5,"true"
1317,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271679960,"true",5,4,"false",500,0.315,0.5,"true"
1332,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271680344,"true",5,4,"false",500,0.33,0.5,"true"
1347,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271680613,"true",5,4,"false",500,0.345,0.5,"true"
1362,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271680863,"true",5,4,"false",500,0.36,0.5,"true"
1377,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271681108,"true",5,4,"false",500,0.375,0.5,"true"
1392,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271681361,"true",5,4,"false",500,0.39,0.5,"true"
1407,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271681660,"true",5,4,"false",500,0.405,0.5,"true"
1422,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271682067,"true",5,4,"false",500,0.42,0.5,"true"
1437,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271682314,"true",5,4,"false",500,0.435,0.5,"true"
1452,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271682667,"true",5,4,"false",500,0.45,0.5,"true"
1467,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271683049,"true",5,4,"false",500,0.465,0.5,"true"
1482,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271683381,"true",5,4,"false",500,0.48,0.5,"true"
1497,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271683686,"true",5,4,"false",500,0.495,0.5,"true"
1512,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271684001,"true",5,4,"false",500,0.51,0.5,"true"
1527,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271684224,"true",5,4,"false",500,0.525,0.5,"true"
1542,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271684701,"true",5,4,"false",500,0.54,0.5,"true"
1557,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271685002,"true",5,4,"false",500,0.555,0.5,"true"
1572,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271685310,"true",5,4,"false",500,0.57,0.5,"true"
1587,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271685554,"true",5,4,"false",500,0.585,0.5,"true"
1602,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271685823,"true",5,4,"false",500,0.6,0.5,"true"
1617,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271686162,"true",5,4,"false",500,0.615,0.5,"true"
1632,"true","false","FREE_BOX","true",1,"WATTS","COIN_FLIP",1271686452,"true",5,4,"false",500,0.63,0.5,"true"
