"run","NLToroidal","NRLoop","manip","NWSym","numPlayers","network","strat","randomSeed","NRSym","memorySize","NWDegree","networkPresent","stopTime","NWBeta","NRDensity","breakTies"
222,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272354172,"true",5,4,"false",500,0.221,0.5,"true"
237,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272354576,"true",5,4,"false",500,0.236,0.5,"true"
252,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272355001,"true",5,4,"false",500,0.251,0.5,"true"
267,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272355570,"true",5,4,"false",500,0.266,0.5,"true"
282,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272356163,"true",5,4,"false",500,0.281,0.5,"true"
297,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272356662,"true",5,4,"false",500,0.296,0.5,"true"
312,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272357178,"true",5,4,"false",500,0.311,0.5,"true"
327,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272357805,"true",5,4,"false",500,0.326,0.5,"true"
342,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272358369,"true",5,4,"false",500,0.341,0.5,"true"
357,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272358825,"true",5,4,"false",500,0.356,0.5,"true"
372,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272359290,"true",5,4,"false",500,0.371,0.5,"true"
387,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272359766,"true",5,4,"false",500,0.386,0.5,"true"
402,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272360244,"true",5,4,"false",500,0.401,0.5,"true"
417,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272360822,"true",5,4,"false",500,0.416,0.5,"true"
432,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272361382,"true",5,4,"false",500,0.431,0.5,"true"
447,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272361936,"true",5,4,"false",500,0.446,0.5,"true"
462,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272362427,"true",5,4,"false",500,0.461,0.5,"true"
477,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272362877,"true",5,4,"false",500,0.476,0.5,"true"
492,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272363323,"true",5,4,"false",500,0.491,0.5,"true"
507,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272363847,"true",5,4,"false",500,0.506,0.5,"true"
522,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272364229,"true",5,4,"false",500,0.521,0.5,"true"
537,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272364741,"true",5,4,"false",500,0.536,0.5,"true"
552,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272365176,"true",5,4,"false",500,0.551,0.5,"true"
567,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272365698,"true",5,4,"false",500,0.566,0.5,"true"
582,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272366253,"true",5,4,"false",500,0.581,0.5,"true"
597,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272366716,"true",5,4,"false",500,0.596,0.5,"true"
612,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272367211,"true",5,4,"false",500,0.611,0.5,"true"
627,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272367758,"true",5,4,"false",500,0.626,0.5,"true"
642,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272368240,"true",5,4,"false",500,0.641,0.5,"true"
657,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272368806,"true",5,4,"false",500,0.656,0.5,"true"
672,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272369277,"true",5,4,"false",500,0.671,0.5,"true"
687,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272369705,"true",5,4,"false",500,0.686,0.5,"true"
702,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272370178,"true",5,4,"false",500,0.701,0.5,"true"
717,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272370676,"true",5,4,"false",500,0.716,0.5,"true"
732,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272371246,"true",5,4,"false",500,0.731,0.5,"true"
747,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272371755,"true",5,4,"false",500,0.746,0.5,"true"
762,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272372343,"true",5,4,"false",500,0.761,0.5,"true"
777,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272372922,"true",5,4,"false",500,0.776,0.5,"true"
792,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272373339,"true",5,4,"false",500,0.791,0.5,"true"
807,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272373999,"true",5,4,"false",500,0.806,0.5,"true"
822,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272374649,"true",5,4,"false",500,0.821,0.5,"true"
837,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272375108,"true",5,4,"false",500,0.836,0.5,"true"
852,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272375621,"true",5,4,"false",500,0.851,0.5,"true"
867,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272376353,"true",5,4,"false",500,0.866,0.5,"true"
882,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272376892,"true",5,4,"false",500,0.881,0.5,"true"
897,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272377380,"true",5,4,"false",500,0.896,0.5,"true"
912,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272377843,"true",5,4,"false",500,0.911,0.5,"true"
927,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272378321,"true",5,4,"false",500,0.926,0.5,"true"
942,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272378733,"true",5,4,"false",500,0.941,0.5,"true"
957,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272379142,"true",5,4,"false",500,0.956,0.5,"true"
972,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272379614,"true",5,4,"false",500,0.971,0.5,"true"
987,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272380041,"true",5,4,"false",500,0.986,0.5,"true"
1002,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272380547,"true",5,4,"false",500,0.0,0.5,"true"
1017,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272380952,"true",5,4,"false",500,0.015,0.5,"true"
1032,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272381440,"true",5,4,"false",500,0.03,0.5,"true"
1047,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272381940,"true",5,4,"false",500,0.045,0.5,"true"
1062,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272382400,"true",5,4,"false",500,0.06,0.5,"true"
1077,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272382990,"true",5,4,"false",500,0.075,0.5,"true"
1092,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272383450,"true",5,4,"false",500,0.09,0.5,"true"
1107,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272383904,"true",5,4,"false",500,0.105,0.5,"true"
1122,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272384525,"true",5,4,"false",500,0.12,0.5,"true"
1137,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272384954,"true",5,4,"false",500,0.135,0.5,"true"
1152,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272385466,"true",5,4,"false",500,0.15,0.5,"true"
1167,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272385991,"true",5,4,"false",500,0.165,0.5,"true"
1182,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272386454,"true",5,4,"false",500,0.18,0.5,"true"
1197,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272386861,"true",5,4,"false",500,0.195,0.5,"true"
1212,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272387211,"true",5,4,"false",500,0.21,0.5,"true"
1227,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272387860,"true",5,4,"false",500,0.225,0.5,"true"
1242,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272388331,"true",5,4,"false",500,0.24,0.5,"true"
1257,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272388781,"true",5,4,"false",500,0.255,0.5,"true"
1272,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272389401,"true",5,4,"false",500,0.27,0.5,"true"
1287,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272389867,"true",5,4,"false",500,0.285,0.5,"true"
1302,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272390273,"true",5,4,"false",500,0.3,0.5,"true"
1317,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272390824,"true",5,4,"false",500,0.315,0.5,"true"
1332,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272391309,"true",5,4,"false",500,0.33,0.5,"true"
1347,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272391617,"true",5,4,"false",500,0.345,0.5,"true"
1362,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272392068,"true",5,4,"false",500,0.36,0.5,"true"
1377,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272392437,"true",5,4,"false",500,0.375,0.5,"true"
1392,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272392908,"true",5,4,"false",500,0.39,0.5,"true"
1407,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272393360,"true",5,4,"false",500,0.405,0.5,"true"
1422,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272393856,"true",5,4,"false",500,0.42,0.5,"true"
1437,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272394474,"true",5,4,"false",500,0.435,0.5,"true"
1452,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272395009,"true",5,4,"false",500,0.45,0.5,"true"
1467,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272395535,"true",5,4,"false",500,0.465,0.5,"true"
1482,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272396034,"true",5,4,"false",500,0.48,0.5,"true"
1497,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272396683,"true",5,4,"false",500,0.495,0.5,"true"
1512,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272397309,"true",5,4,"false",500,0.51,0.5,"true"
1527,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272397919,"true",5,4,"false",500,0.525,0.5,"true"
1542,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272398566,"true",5,4,"false",500,0.54,0.5,"true"
1557,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272399094,"true",5,4,"false",500,0.555,0.5,"true"
1572,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272399616,"true",5,4,"false",500,0.57,0.5,"true"
1587,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272399984,"true",5,4,"false",500,0.585,0.5,"true"
1602,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272400390,"true",5,4,"false",500,0.6,0.5,"true"
1617,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272400794,"true",5,4,"false",500,0.615,0.5,"true"
1632,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272401251,"true",5,4,"false",500,0.63,0.5,"true"
1647,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272401762,"true",5,4,"false",500,0.645,0.5,"true"
1662,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272402197,"true",5,4,"false",500,0.66,0.5,"true"
1677,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272402600,"true",5,4,"false",500,0.675,0.5,"true"
1692,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272403122,"true",5,4,"false",500,0.69,0.5,"true"
1707,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272404122,"true",5,4,"false",500,0.705,0.5,"true"
1722,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272404804,"true",5,4,"false",500,0.72,0.5,"true"
1737,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272405272,"true",5,4,"false",500,0.735,0.5,"true"
1752,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272405914,"true",5,4,"false",500,0.75,0.5,"true"
1767,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272406448,"true",5,4,"false",500,0.765,0.5,"true"
1782,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272406978,"true",5,4,"false",500,0.78,0.5,"true"
1797,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272407506,"true",5,4,"false",500,0.795,0.5,"true"
1812,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272408025,"true",5,4,"false",500,0.81,0.5,"true"
1827,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272408564,"true",5,4,"false",500,0.825,0.5,"true"
1842,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272408937,"true",5,4,"false",500,0.84,0.5,"true"
1857,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272409453,"true",5,4,"false",500,0.855,0.5,"true"
1872,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272409819,"true",5,4,"false",500,0.87,0.5,"true"
1887,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272410338,"true",5,4,"false",500,0.885,0.5,"true"
1902,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272410826,"true",5,4,"false",500,0.9,0.5,"true"
1917,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272411347,"true",5,4,"false",500,0.915,0.5,"true"
1932,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272411794,"true",5,4,"false",500,0.93,0.5,"true"
1947,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272412242,"true",5,4,"false",500,0.945,0.5,"true"
1962,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272412571,"true",5,4,"false",500,0.96,0.5,"true"
1977,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272413025,"true",5,4,"false",500,0.975,0.5,"true"
1992,"true","false","LIM_ED","true",2,"WATTS","COIN_FLIP",1272413539,"true",5,4,"false",500,0.99,0.5,"true"
2007,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272413993,"true",5,4,"false",500,0.004,0.5,"true"
2022,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272414450,"true",5,4,"false",500,0.019,0.5,"true"
2037,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272414839,"true",5,4,"false",500,0.034,0.5,"true"
2052,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272415293,"true",5,4,"false",500,0.049,0.5,"true"
2067,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272415736,"true",5,4,"false",500,0.064,0.5,"true"
2082,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272416142,"true",5,4,"false",500,0.079,0.5,"true"
2097,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272416536,"true",5,4,"false",500,0.094,0.5,"true"
2112,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272416870,"true",5,4,"false",500,0.109,0.5,"true"
2127,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272417316,"true",5,4,"false",500,0.124,0.5,"true"
2142,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272417784,"true",5,4,"false",500,0.139,0.5,"true"
2157,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272418323,"true",5,4,"false",500,0.154,0.5,"true"
2172,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272418947,"true",5,4,"false",500,0.169,0.5,"true"
2187,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272419395,"true",5,4,"false",500,0.184,0.5,"true"
2202,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272419849,"true",5,4,"false",500,0.199,0.5,"true"
2217,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272420295,"true",5,4,"false",500,0.214,0.5,"true"
2232,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272420694,"true",5,4,"false",500,0.229,0.5,"true"
2247,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272421276,"true",5,4,"false",500,0.244,0.5,"true"
2262,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272421738,"true",5,4,"false",500,0.259,0.5,"true"
2277,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272422329,"true",5,4,"false",500,0.274,0.5,"true"
2292,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272422704,"true",5,4,"false",500,0.289,0.5,"true"
2307,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272423190,"true",5,4,"false",500,0.304,0.5,"true"
2322,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272423542,"true",5,4,"false",500,0.319,0.5,"true"
2337,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272423949,"true",5,4,"false",500,0.334,0.5,"true"
2352,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272424442,"true",5,4,"false",500,0.349,0.5,"true"
2367,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272425112,"true",5,4,"false",500,0.364,0.5,"true"
2382,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272425802,"true",5,4,"false",500,0.379,0.5,"true"
2397,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272426342,"true",5,4,"false",500,0.394,0.5,"true"
2412,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272427013,"true",5,4,"false",500,0.409,0.5,"true"
2427,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272427407,"true",5,4,"false",500,0.424,0.5,"true"
2442,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272427888,"true",5,4,"false",500,0.439,0.5,"true"
2457,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272428261,"true",5,4,"false",500,0.454,0.5,"true"
2472,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272428807,"true",5,4,"false",500,0.469,0.5,"true"
2487,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272429238,"true",5,4,"false",500,0.484,0.5,"true"
2502,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272429636,"true",5,4,"false",500,0.499,0.5,"true"
2517,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272429968,"true",5,4,"false",500,0.514,0.5,"true"
2532,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272430375,"true",5,4,"false",500,0.529,0.5,"true"
2547,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272430823,"true",5,4,"false",500,0.544,0.5,"true"
2562,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272431329,"true",5,4,"false",500,0.559,0.5,"true"
2577,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272431734,"true",5,4,"false",500,0.574,0.5,"true"
2592,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272432205,"true",5,4,"false",500,0.589,0.5,"true"
2607,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272432640,"true",5,4,"false",500,0.604,0.5,"true"
2622,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272433266,"true",5,4,"false",500,0.619,0.5,"true"
2637,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272433744,"true",5,4,"false",500,0.634,0.5,"true"
2652,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272434222,"true",5,4,"false",500,0.649,0.5,"true"
2667,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272434955,"true",5,4,"false",500,0.664,0.5,"true"
2682,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272435503,"true",5,4,"false",500,0.679,0.5,"true"
2697,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272436248,"true",5,4,"false",500,0.694,0.5,"true"
2712,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272437048,"true",5,4,"false",500,0.709,0.5,"true"
2727,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272437577,"true",5,4,"false",500,0.724,0.5,"true"
2742,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272437974,"true",5,4,"false",500,0.739,0.5,"true"
2757,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272438339,"true",5,4,"false",500,0.754,0.5,"true"
2772,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272438820,"true",5,4,"false",500,0.769,0.5,"true"
2787,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272439393,"true",5,4,"false",500,0.784,0.5,"true"
2802,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272439904,"true",5,4,"false",500,0.799,0.5,"true"
2817,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272440315,"true",5,4,"false",500,0.814,0.5,"true"
2832,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272440640,"true",5,4,"false",500,0.829,0.5,"true"
2847,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272441049,"true",5,4,"false",500,0.844,0.5,"true"
2862,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272441515,"true",5,4,"false",500,0.859,0.5,"true"
2877,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272441970,"true",5,4,"false",500,0.874,0.5,"true"
2892,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272442322,"true",5,4,"false",500,0.889,0.5,"true"
2907,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272442777,"true",5,4,"false",500,0.904,0.5,"true"
2922,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272443106,"true",5,4,"false",500,0.919,0.5,"true"
2937,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272443359,"true",5,4,"false",500,0.934,0.5,"true"
2952,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272443618,"true",5,4,"false",500,0.949,0.5,"true"
2967,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272443880,"true",5,4,"false",500,0.964,0.5,"true"
2982,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272444066,"true",5,4,"false",500,0.979,0.5,"true"
2997,"true","false","LIM_ED","true",2,"WATTS","PRICE",1272444281,"true",5,4,"false",500,0.994,0.5,"true"
13,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272346001,"true",5,4,"false",500,0.012,0.5,"true"
28,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272346659,"true",5,4,"false",500,0.027,0.5,"true"
43,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272347253,"true",5,4,"false",500,0.042,0.5,"true"
58,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272347722,"true",5,4,"false",500,0.057,0.5,"true"
73,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272348200,"true",5,4,"false",500,0.072,0.5,"true"
88,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272348622,"true",5,4,"false",500,0.087,0.5,"true"
103,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272349057,"true",5,4,"false",500,0.102,0.5,"true"
118,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272349610,"true",5,4,"false",500,0.117,0.5,"true"
133,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272350251,"true",5,4,"false",500,0.132,0.5,"true"
148,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272350697,"true",5,4,"false",500,0.147,0.5,"true"
163,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272351198,"true",5,4,"false",500,0.162,0.5,"true"
178,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272351741,"true",5,4,"false",500,0.177,0.5,"true"
193,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272352308,"true",5,4,"false",500,0.192,0.5,"true"
208,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272352836,"true",5,4,"false",500,0.207,0.5,"true"
223,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272353386,"true",5,4,"false",500,0.222,0.5,"true"
238,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272353939,"true",5,4,"false",500,0.237,0.5,"true"
253,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272354469,"true",5,4,"false",500,0.252,0.5,"true"
268,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272354944,"true",5,4,"false",500,0.267,0.5,"true"
283,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272355452,"true",5,4,"false",500,0.282,0.5,"true"
298,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272356080,"true",5,4,"false",500,0.297,0.5,"true"
313,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272356621,"true",5,4,"false",500,0.312,0.5,"true"
328,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272357174,"true",5,4,"false",500,0.327,0.5,"true"
343,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272357838,"true",5,4,"false",500,0.342,0.5,"true"
358,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272358417,"true",5,4,"false",500,0.357,0.5,"true"
373,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272359044,"true",5,4,"false",500,0.372,0.5,"true"
388,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272359568,"true",5,4,"false",500,0.387,0.5,"true"
403,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272360129,"true",5,4,"false",500,0.402,0.5,"true"
418,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272360582,"true",5,4,"false",500,0.417,0.5,"true"
433,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272361201,"true",5,4,"false",500,0.432,0.5,"true"
448,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272361663,"true",5,4,"false",500,0.447,0.5,"true"
463,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272362360,"true",5,4,"false",500,0.462,0.5,"true"
478,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272362914,"true",5,4,"false",500,0.477,0.5,"true"
493,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272363497,"true",5,4,"false",500,0.492,0.5,"true"
508,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272364033,"true",5,4,"false",500,0.507,0.5,"true"
523,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272364524,"true",5,4,"false",500,0.522,0.5,"true"
538,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272365036,"true",5,4,"false",500,0.537,0.5,"true"
553,"true","false","LIM_ED","true",2,"WATTS","ALWAYS_BUY",1272365620,"true",5,4,"false",500,0.552,0.5,"true"
