"run","NLToroidal","NRLoop","manip","NWSym","numPlayers","network","strat","randomSeed","NRSym","memorySize","NWDegree","networkPresent","stopTime","NWBeta","NRDensity","breakTies"
661,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272151949,"true",5,4,"false",500,0.66,0.5,"true"
676,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272152421,"true",5,4,"false",500,0.675,0.5,"true"
691,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272153044,"true",5,4,"false",500,0.69,0.5,"true"
706,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272153446,"true",5,4,"false",500,0.705,0.5,"true"
721,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272153970,"true",5,4,"false",500,0.72,0.5,"true"
736,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272154425,"true",5,4,"false",500,0.735,0.5,"true"
751,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272154826,"true",5,4,"false",500,0.75,0.5,"true"
766,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272155398,"true",5,4,"false",500,0.765,0.5,"true"
781,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272155976,"true",5,4,"false",500,0.78,0.5,"true"
796,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272156502,"true",5,4,"false",500,0.795,0.5,"true"
811,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272157020,"true",5,4,"false",500,0.81,0.5,"true"
826,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272157617,"true",5,4,"false",500,0.825,0.5,"true"
841,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272158218,"true",5,4,"false",500,0.84,0.5,"true"
856,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272158734,"true",5,4,"false",500,0.855,0.5,"true"
871,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272159256,"true",5,4,"false",500,0.87,0.5,"true"
886,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272159760,"true",5,4,"false",500,0.885,0.5,"true"
901,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272160199,"true",5,4,"false",500,0.9,0.5,"true"
916,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272160764,"true",5,4,"false",500,0.915,0.5,"true"
931,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272161343,"true",5,4,"false",500,0.93,0.5,"true"
946,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272161898,"true",5,4,"false",500,0.945,0.5,"true"
961,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272162499,"true",5,4,"false",500,0.96,0.5,"true"
976,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272163055,"true",5,4,"false",500,0.975,0.5,"true"
991,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272163500,"true",5,4,"false",500,0.99,0.5,"true"
1006,"true","false","NONE","true",2,"WATTS","COIN_FLIP",1272164097,"true",5,4,"false",500,0.004,0.5,"true"
